Garden,elevation,full_date,date,time,ordinal_date,order,temp,Relative humidity (%),dew point (degrees C)
Estess,2553,4/16/21 13:30,4/16/21,1:30:00 PM,106,9416,9.829,29.196,-7.035
Estess,2553,4/16/21 14:00,4/16/21,2:00:00 PM,106,9417,6.458,37.95,-6.543
Estess,2553,4/16/21 14:30,4/16/21,2:30:00 PM,106,9418,6.56,34.681,-7.63
Estess,2553,4/16/21 15:00,4/16/21,3:00:00 PM,106,9419,6.357,42.391,-5.186
Estess,2553,4/16/21 15:30,4/16/21,3:30:00 PM,106,9420,12.799,25.091,-6.525
Estess,2553,4/16/21 16:00,4/16/21,4:00:00 PM,106,9421,7.419,36.887,-6.057
Estess,2553,4/16/21 16:30,4/16/21,4:30:00 PM,106,9422,4.35,45.455,-6.109
Estess,2553,4/16/21 17:00,4/16/21,5:00:00 PM,106,9423,7.469,45.236,-3.316
Estess,2553,4/16/21 17:30,4/16/21,5:30:00 PM,106,9424,11.2,30.322,-5.335
Estess,2553,4/16/21 18:00,4/16/21,6:00:00 PM,106,9425,4.35,37.444,-8.607
Estess,2553,4/16/21 18:30,4/16/21,6:30:00 PM,106,9426,3.564,35.109,-10.133
Estess,2553,4/16/21 19:00,4/16/21,7:00:00 PM,106,9427,2.53,43.13,-8.445
Estess,2553,4/16/21 19:30,4/16/21,7:30:00 PM,106,9428,1.398,55.674,-6.265
Estess,2553,4/16/21 20:00,4/16/21,8:00:00 PM,106,9429,-0.171,70.621,-4.805
Estess,2553,4/16/21 20:30,4/16/21,8:30:00 PM,106,9430,-1.356,83.724,-3.909
Estess,2553,4/16/21 21:00,4/16/21,9:00:00 PM,106,9431,-1.986,90.877,-3.575
Estess,2553,4/16/21 21:30,4/16/21,9:30:00 PM,106,9432,-2.218,92.616,-3.588
Estess,2553,4/16/21 22:00,4/16/21,10:00:00 PM,106,9433,-2.305,92.593,-3.677
Estess,2553,4/16/21 22:30,4/16/21,10:30:00 PM,106,9434,-2.044,91.642,-3.536
Estess,2553,4/16/21 23:00,4/16/21,11:00:00 PM,106,9435,-1.958,91.178,-3.508
Estess,2553,4/16/21 23:30,4/16/21,11:30:00 PM,106,9436,-2.189,93.204,-3.487
Estess,2553,4/17/21 0:00,4/17/21,12:00:00 AM,107,9437,-2.859,93.767,-4.087
Estess,2553,4/17/21 0:30,4/17/21,12:30:00 AM,107,9438,-2.976,93.231,-4.269
Estess,2553,4/17/21 1:00,4/17/21,1:00:00 AM,107,9439,-3.183,92.067,-4.617
Estess,2553,4/17/21 1:30,4/17/21,1:30:00 AM,107,9440,-3.33,93.926,-4.538
Estess,2553,4/17/21 2:00,4/17/21,2:00:00 AM,107,9441,-3.568,91.771,-5.037
Estess,2553,4/17/21 2:30,4/17/21,2:30:00 AM,107,9442,-3.896,91.707,-5.372
Estess,2553,4/17/21 3:00,4/17/21,3:00:00 AM,107,9443,-4.137,90.652,-5.741
Estess,2553,4/17/21 3:30,4/17/21,3:30:00 AM,107,9444,-4.408,91.57,-5.898
Estess,2553,4/17/21 4:00,4/17/21,4:00:00 AM,107,9445,-4.348,92.452,-5.731
Estess,2553,4/17/21 4:30,4/17/21,4:30:00 AM,107,9446,-4.53,90.935,-6.097
Estess,2553,4/17/21 5:00,4/17/21,5:00:00 AM,107,9447,-5.295,91.237,-6.821
Estess,2553,4/17/21 5:30,4/17/21,5:30:00 AM,107,9448,-5.823,91.791,-7.279
Estess,2553,4/17/21 6:00,4/17/21,6:00:00 AM,107,9449,-7.348,89.612,-9.06
Estess,2553,4/17/21 6:30,4/17/21,6:30:00 AM,107,9450,-7.771,89.357,-9.511
Estess,2553,4/17/21 7:00,4/17/21,7:00:00 AM,107,9451,-7.64,89.391,-9.378
Estess,2553,4/17/21 7:30,4/17/21,7:30:00 AM,107,9452,-4.167,88.302,-6.068
Estess,2553,4/17/21 8:00,4/17/21,8:00:00 AM,107,9453,-0.76,72.125,-5.117
Estess,2553,4/17/21 8:30,4/17/21,8:30:00 AM,107,9454,3.195,56.681,-4.349
Estess,2553,4/17/21 9:00,4/17/21,9:00:00 AM,107,9455,9.015,37.812,-4.3
Estess,2553,4/17/21 9:30,4/17/21,9:30:00 AM,107,9456,9.064,37.342,-4.423
Estess,2553,4/17/21 10:00,4/17/21,10:00:00 AM,107,9457,7.242,37.31,-6.064
Estess,2553,4/17/21 10:30,4/17/21,10:30:00 AM,107,9458,7.645,41.518,-4.292
Estess,2553,4/17/21 11:00,4/17/21,11:00:00 AM,107,9459,8.07,36.986,-5.439
Estess,2553,4/17/21 11:30,4/17/21,11:30:00 AM,107,9460,8.866,32.635,-6.393
Estess,2553,4/17/21 12:00,4/17/21,12:00:00 PM,107,9461,8.693,30.945,-7.251
Estess,2553,4/17/21 12:30,4/17/21,12:30:00 PM,107,9462,7.494,39.754,-5.002
Estess,2553,4/17/21 13:00,4/17/21,1:00:00 PM,107,9463,3.722,53.835,-4.514
Estess,2553,4/17/21 13:30,4/17/21,1:30:00 PM,107,9464,3.958,50.7,-5.064
Estess,2553,4/17/21 14:00,4/17/21,2:00:00 PM,107,9465,6.153,41.315,-5.707
Estess,2553,4/17/21 14:30,4/17/21,2:30:00 PM,107,9466,11.321,30.462,-5.167
Estess,2553,4/17/21 15:00,4/17/21,3:00:00 PM,107,9467,5.642,38.395,-7.124
Estess,2553,4/17/21 15:30,4/17/21,3:30:00 PM,107,9468,4.61,45.458,-5.87
Estess,2553,4/17/21 16:00,4/17/21,4:00:00 PM,107,9469,7.594,42.102,-4.152
Estess,2553,4/17/21 16:30,4/17/21,4:30:00 PM,107,9470,6.712,40.01,-5.622
Estess,2553,4/17/21 17:00,4/17/21,5:00:00 PM,107,9471,6.763,57.477,-0.811
Estess,2553,4/17/21 17:30,4/17/21,5:30:00 PM,107,9472,2.983,63.814,-3.042
Estess,2553,4/17/21 18:00,4/17/21,6:00:00 PM,107,9473,5.437,54.977,-2.638
Estess,2553,4/17/21 18:30,4/17/21,6:30:00 PM,107,9474,2.289,61.367,-4.197
Estess,2553,4/17/21 19:00,4/17/21,7:00:00 PM,107,9475,-0.479,71.75,-4.909
Estess,2553,4/17/21 19:30,4/17/21,7:30:00 PM,107,9476,-1.498,75.889,-5.219
Estess,2553,4/17/21 20:00,4/17/21,8:00:00 PM,107,9477,-2.102,76.732,-5.675
Estess,2553,4/17/21 20:30,4/17/21,8:30:00 PM,107,9478,-2.918,79.542,-6.047
Estess,2553,4/17/21 21:00,4/17/21,9:00:00 PM,107,9479,-4.408,85.497,-6.675
Estess,2553,4/17/21 21:30,4/17/21,9:30:00 PM,107,9480,-4.59,87.333,-6.613
Estess,2553,4/17/21 22:00,4/17/21,10:00:00 PM,107,9481,-6.042,87.699,-8.003
Estess,2553,4/17/21 22:30,4/17/21,10:30:00 PM,107,9482,-6.706,90.31,-8.337
Estess,2553,4/17/21 23:00,4/17/21,11:00:00 PM,107,9483,-6.515,91.438,-8.011
Estess,2553,4/17/21 23:30,4/17/21,11:30:00 PM,107,9484,-7.026,91.372,-8.527
Estess,2553,4/18/21 0:00,4/18/21,12:00:00 AM,108,9485,-7.026,91.515,-8.51
Estess,2553,4/18/21 0:30,4/18/21,12:30:00 AM,108,9486,-6.962,91.484,-8.45
Estess,2553,4/18/21 1:00,4/18/21,1:00:00 AM,108,9487,-8.397,90.053,-10.049
Estess,2553,4/18/21 1:30,4/18/21,1:30:00 AM,108,9488,-8.999,93.098,-10.292
Estess,2553,4/18/21 2:00,4/18/21,2:00:00 AM,108,9489,-9.405,92.378,-10.779
Estess,2553,4/18/21 2:30,4/18/21,2:30:00 AM,108,9490,-9.61,91.102,-11.131
Estess,2553,4/18/21 3:00,4/18/21,3:00:00 AM,108,9491,-9.954,90.82,-11.506
Estess,2553,4/18/21 3:30,4/18/21,3:30:00 AM,108,9492,-10.651,89.336,-12.373
Estess,2553,4/18/21 4:00,4/18/21,4:00:00 AM,108,9493,-10.023,90.141,-11.654
Estess,2553,4/18/21 4:30,4/18/21,4:30:00 AM,108,9494,-8.033,85.876,-10.207
Estess,2553,4/18/21 5:00,4/18/21,5:00:00 AM,108,9495,-8.63,87.762,-10.559
Estess,2553,4/18/21 5:30,4/18/21,5:30:00 AM,108,9496,-8.53,87.812,-10.454
Estess,2553,4/18/21 6:00,4/18/21,6:00:00 AM,108,9497,-8.43,85.165,-10.69
Estess,2553,4/18/21 6:30,4/18/21,6:30:00 AM,108,9498,-7.968,84.494,-10.321
Estess,2553,4/18/21 7:00,4/18/21,7:00:00 AM,108,9499,-7.09,81.826,-9.814
Estess,2553,4/18/21 7:30,4/18/21,7:30:00 AM,108,9500,-5.885,77.585,-9.238
Estess,2553,4/18/21 8:00,4/18/21,8:00:00 AM,108,9501,-3.926,69.471,-8.626
Estess,2553,4/18/21 8:30,4/18/21,8:30:00 AM,108,9502,-1.128,55.8,-8.611
Estess,2553,4/18/21 9:00,4/18/21,9:00:00 AM,108,9503,1.099,51.183,-7.601
Estess,2553,4/18/21 9:30,4/18/21,9:30:00 AM,108,9504,2.93,46.243,-7.193
Estess,2553,4/18/21 10:00,4/18/21,10:00:00 AM,108,9505,4.636,41.51,-7.021
Estess,2553,4/18/21 10:30,4/18/21,10:30:00 AM,108,9506,4.532,42.728,-6.741
Estess,2553,4/18/21 11:00,4/18/21,11:00:00 AM,108,9507,6.458,39.514,-6.014
Estess,2553,4/18/21 11:30,4/18/21,11:30:00 AM,108,9508,6.94,38.158,-6.039
Estess,2553,4/18/21 12:00,4/18/21,12:00:00 PM,108,9509,9.386,30.974,-6.633
Estess,2553,4/18/21 12:30,4/18/21,12:30:00 PM,108,9510,11.078,27.107,-6.951
Estess,2553,4/18/21 13:00,4/18/21,1:00:00 PM,108,9511,10.345,22.26,-10.21
Estess,2553,4/18/21 13:30,4/18/21,1:30:00 PM,108,9512,10.932,21.232,-10.349
Estess,2553,4/18/21 14:00,4/18/21,2:00:00 PM,108,9513,14.361,19.121,-8.923
Estess,2553,4/18/21 14:30,4/18/21,2:30:00 PM,108,9514,12.122,19.663,-10.39
Estess,2553,4/18/21 15:00,4/18/21,3:00:00 PM,108,9515,11.783,18.969,-11.153
Estess,2553,4/18/21 15:30,4/18/21,3:30:00 PM,108,9516,13.882,17.736,-10.343
Estess,2553,4/18/21 16:00,4/18/21,4:00:00 PM,108,9517,15.223,17.878,-9.141
Estess,2553,4/18/21 16:30,4/18/21,4:30:00 PM,108,9518,12.92,19.239,-10.026
Estess,2553,4/18/21 17:00,4/18/21,5:00:00 PM,108,9519,9.336,21.296,-11.642
Estess,2553,4/18/21 17:30,4/18/21,5:30:00 PM,108,9520,12.582,19.96,-9.807
Estess,2553,4/18/21 18:00,4/18/21,6:00:00 PM,108,9521,11.977,19.722,-10.47
Estess,2553,4/18/21 18:30,4/18/21,6:30:00 PM,108,9522,6.306,26.342,-11.43
Estess,2553,4/18/21 19:00,4/18/21,7:00:00 PM,108,9523,7.569,27.287,-9.884
Estess,2553,4/18/21 19:30,4/18/21,7:30:00 PM,108,9524,1.588,36.935,-11.256
Estess,2553,4/18/21 20:00,4/18/21,8:00:00 PM,108,9525,1.805,38.599,-10.507
Estess,2553,4/18/21 20:30,4/18/21,8:30:00 PM,108,9526,1.126,40.857,-10.405
Estess,2553,4/18/21 21:00,4/18/21,9:00:00 PM,108,9527,-0.902,49.044,-9.99
Estess,2553,4/18/21 21:30,4/18/21,9:30:00 PM,108,9528,-3.687,58.717,-10.405
Estess,2553,4/18/21 22:00,4/18/21,10:00:00 PM,108,9529,-3.807,62.027,-9.861
Estess,2553,4/18/21 22:30,4/18/21,10:30:00 PM,108,9530,-4.834,63.366,-10.586
Estess,2553,4/18/21 23:00,4/18/21,11:00:00 PM,108,9531,-5.449,66.963,-10.525
Estess,2553,4/18/21 23:30,4/18/21,11:30:00 PM,108,9532,-5.449,72.441,-9.607
Estess,2553,4/19/21 0:00,4/19/21,12:00:00 AM,109,9533,-5.948,74.593,-9.752
Estess,2553,4/19/21 0:30,4/19/21,12:30:00 AM,109,9534,-6.01,73.245,-10.023
Estess,2553,4/19/21 1:00,4/19/21,1:00:00 AM,109,9535,-7.058,78.32,-10.277
Estess,2553,4/19/21 1:30,4/19/21,1:30:00 AM,109,9536,-7.284,79.792,-10.287
Estess,2553,4/19/21 2:00,4/19/21,2:00:00 AM,109,9537,-7.284,81.028,-10.114
Estess,2553,4/19/21 2:30,4/19/21,2:30:00 AM,109,9538,-7.316,80.012,-10.288
Estess,2553,4/19/21 3:00,4/19/21,3:00:00 AM,109,9539,-8.099,82.955,-10.654
Estess,2553,4/19/21 3:30,4/19/21,3:30:00 AM,109,9540,-8.73,84.306,-11.097
Estess,2553,4/19/21 4:00,4/19/21,4:00:00 AM,109,9541,-8.797,85,-11.074
Estess,2553,4/19/21 4:30,4/19/21,4:30:00 AM,109,9542,-8.099,83.079,-10.637
Estess,2553,4/19/21 5:00,4/19/21,5:00:00 AM,109,9543,-8.497,84.609,-10.827
Estess,2553,4/19/21 5:30,4/19/21,5:30:00 AM,109,9544,-8.463,86.182,-10.593
Estess,2553,4/19/21 6:00,4/19/21,6:00:00 AM,109,9545,-7.187,85.524,-9.416
Estess,2553,4/19/21 6:30,4/19/21,6:30:00 AM,109,9546,-8.397,84.781,-10.707
Estess,2553,4/19/21 7:00,4/19/21,7:00:00 AM,109,9547,-4.469,78.392,-7.735
Estess,2553,4/19/21 7:30,4/19/21,7:30:00 AM,109,9548,0.715,52.363,-7.673
Estess,2553,4/19/21 8:00,4/19/21,8:00:00 AM,109,9549,2.69,45.275,-7.682
Estess,2553,4/19/21 8:30,4/19/21,8:30:00 AM,109,9550,4.48,40.411,-7.508
Estess,2553,4/19/21 9:00,4/19/21,9:00:00 AM,109,9551,6.153,37.51,-6.969
Estess,2553,4/19/21 9:30,4/19/21,9:30:00 AM,109,9552,7.77,33.94,-6.842
Estess,2553,4/19/21 10:00,4/19/21,10:00:00 AM,109,9553,8.27,30.843,-7.665
Estess,2553,4/19/21 10:30,4/19/21,10:30:00 AM,109,9554,9.163,29.53,-7.462
Estess,2553,4/19/21 11:00,4/19/21,11:00:00 AM,109,9555,9.238,23.94,-10.179
Estess,2553,4/19/21 11:30,4/19/21,11:30:00 AM,109,9556,10.516,22.504,-9.92
Estess,2553,4/19/21 12:00,4/19/21,12:00:00 PM,109,9557,11.71,21.984,-9.231
Estess,2553,4/19/21 12:30,4/19/21,12:30:00 PM,109,9558,11.759,21.687,-9.374
Estess,2553,4/19/21 13:00,4/19/21,1:00:00 PM,109,9559,12.727,19.565,-9.958
Estess,2553,4/19/21 13:30,4/19/21,1:30:00 PM,109,9560,13.546,19.208,-9.532
Estess,2553,4/19/21 14:00,4/19/21,2:00:00 PM,109,9561,14.314,18.643,-9.309
Estess,2553,4/19/21 14:30,4/19/21,2:30:00 PM,109,9562,14.314,18.236,-9.611
Estess,2553,4/19/21 15:00,4/19/21,3:00:00 PM,109,9563,12.389,18.937,-10.677
Estess,2553,4/19/21 15:30,4/19/21,3:30:00 PM,109,9564,12.509,19.215,-10.381
Estess,2553,4/19/21 16:00,4/19/21,4:00:00 PM,109,9565,10.663,23.71,-9.1
Estess,2553,4/19/21 16:30,4/19/21,4:30:00 PM,109,9566,11.37,21.762,-9.653
Estess,2553,4/19/21 17:00,4/19/21,5:00:00 PM,109,9567,11.127,21.879,-9.785
Estess,2553,4/19/21 17:30,4/19/21,5:30:00 PM,109,9568,11.54,20.367,-10.399
Estess,2553,4/19/21 18:00,4/19/21,6:00:00 PM,109,9569,8.742,24.695,-10.19
Estess,2553,4/19/21 18:30,4/19/21,6:30:00 PM,109,9570,7.217,32.098,-8.063
Estess,2553,4/19/21 19:00,4/19/21,7:00:00 PM,109,9571,6.484,35.275,-7.476
Estess,2553,4/19/21 19:30,4/19/21,7:30:00 PM,109,9572,6.56,34.141,-7.835
Estess,2553,4/19/21 20:00,4/19/21,8:00:00 PM,109,9573,0.77,84.539,-1.699
Estess,2553,4/19/21 20:30,4/19/21,8:30:00 PM,109,9574,0.107,94.116,-1.083
Estess,2553,4/19/21 21:00,4/19/21,9:00:00 PM,109,9575,0.051,95.841,-0.928
Estess,2553,4/19/21 21:30,4/19/21,9:30:00 PM,109,9576,0.051,96.513,-0.847
Estess,2553,4/19/21 22:00,4/19/21,10:00:00 PM,109,9577,-0.032,96.154,-0.974
Estess,2553,4/19/21 22:30,4/19/21,10:30:00 PM,109,9578,-0.367,93.697,-1.609
Estess,2553,4/19/21 23:00,4/19/21,11:00:00 PM,109,9579,-0.732,96.055,-1.687
Estess,2553,4/19/21 23:30,4/19/21,11:30:00 PM,109,9580,-1.071,95.601,-2.08
Estess,2553,4/20/21 0:00,4/20/21,12:00:00 AM,110,9581,-1.814,90.922,-3.398
Estess,2553,4/20/21 0:30,4/20/21,12:30:00 AM,110,9582,-2.508,88.158,-4.443
Estess,2553,4/20/21 1:00,4/20/21,1:00:00 AM,110,9583,-3.153,85.232,-5.472
Estess,2553,4/20/21 1:30,4/20/21,1:30:00 AM,110,9584,-3.747,77.804,-7.117
Estess,2553,4/20/21 2:00,4/20/21,2:00:00 AM,110,9585,-5.172,78.234,-8.445
Estess,2553,4/20/21 2:30,4/20/21,2:30:00 AM,110,9586,-5.636,77.435,-9.017
Estess,2553,4/20/21 3:00,4/20/21,3:00:00 AM,110,9587,-6.515,78.315,-9.747
Estess,2553,4/20/21 3:30,4/20/21,3:30:00 AM,110,9588,-7.058,78.167,-10.299
Estess,2553,4/20/21 4:00,4/20/21,4:00:00 AM,110,9589,-7.804,77.259,-11.16
Estess,2553,4/20/21 4:30,4/20/21,4:30:00 AM,110,9590,-9.371,81.284,-12.129
Estess,2553,4/20/21 5:00,4/20/21,5:00:00 AM,110,9591,-10.792,82.549,-13.358
Estess,2553,4/20/21 5:30,4/20/21,5:30:00 AM,110,9592,-11.147,84.633,-13.44
Estess,2553,4/20/21 6:00,4/20/21,6:00:00 AM,110,9593,-11.903,84.444,-14.21
Estess,2553,4/20/21 6:30,4/20/21,6:30:00 AM,110,9594,-11.686,83.674,-14.093
Estess,2553,4/20/21 7:00,4/20/21,7:00:00 AM,110,9595,-8.53,83.617,-10.99
Estess,2553,4/20/21 7:30,4/20/21,7:30:00 AM,110,9596,-5.141,82.289,-7.834
Estess,2553,4/20/21 8:00,4/20/21,8:00:00 AM,110,9597,-3.657,77.044,-7.144
Estess,2553,4/20/21 8:30,4/20/21,8:30:00 AM,110,9598,-0.732,51.771,-9.164
Estess,2553,4/20/21 9:00,4/20/21,9:00:00 AM,110,9599,-1.27,59.346,-7.988
Estess,2553,4/20/21 9:30,4/20/21,9:30:00 AM,110,9600,0.163,54.642,-7.658
Estess,2553,4/20/21 10:00,4/20/21,10:00:00 AM,110,9601,1.534,50.773,-7.298
Estess,2553,4/20/21 10:30,4/20/21,10:30:00 AM,110,9602,2.37,47.193,-7.449
Estess,2553,4/20/21 11:00,4/20/21,11:00:00 AM,110,9603,2.903,45.847,-7.327
Estess,2553,4/20/21 11:30,4/20/21,11:30:00 AM,110,9604,5.024,34.498,-9.061
Estess,2553,4/20/21 12:00,4/20/21,12:00:00 PM,110,9605,6,29.036,-10.433
Estess,2553,4/20/21 12:30,4/20/21,12:30:00 PM,110,9606,7.745,26.323,-10.204
Estess,2553,4/20/21 13:00,4/20/21,1:00:00 PM,110,9607,7.393,28.992,-9.242
Estess,2553,4/20/21 13:30,4/20/21,1:30:00 PM,110,9608,9.558,22.241,-10.882
Estess,2553,4/20/21 14:00,4/20/21,2:00:00 PM,110,9609,10.222,25.067,-8.731
Estess,2553,4/20/21 14:30,4/20/21,2:30:00 PM,110,9610,9.805,25.694,-8.758
Estess,2553,4/20/21 15:00,4/20/21,3:00:00 PM,110,9611,10.883,24.454,-8.5
Estess,2553,4/20/21 15:30,4/20/21,3:30:00 PM,110,9612,11.37,23.693,-8.511
Estess,2553,4/20/21 16:00,4/20/21,4:00:00 PM,110,9613,9.854,25.04,-9.06
Estess,2553,4/20/21 16:30,4/20/21,4:30:00 PM,110,9614,10.932,19.524,-11.469
Estess,2553,4/20/21 17:00,4/20/21,5:00:00 PM,110,9615,9.534,15.334,-15.813
Estess,2553,4/20/21 17:30,4/20/21,5:30:00 PM,110,9616,10.687,14.985,-15.193
Estess,2553,4/20/21 18:00,4/20/21,6:00:00 PM,110,9617,11.759,15.583,-13.811
Estess,2553,4/20/21 18:30,4/20/21,6:30:00 PM,110,9618,8.444,20.141,-13.12
Estess,2553,4/20/21 19:00,4/20/21,7:00:00 PM,110,9619,3.854,25.829,-13.789
Estess,2553,4/20/21 19:30,4/20/21,7:30:00 PM,110,9620,1.534,30.281,-13.795
Estess,2553,4/20/21 20:00,4/20/21,8:00:00 PM,110,9621,-1.015,35.889,-13.943
Estess,2553,4/20/21 20:30,4/20/21,8:30:00 PM,110,9622,-1.299,38.106,-13.461
Estess,2553,4/20/21 21:00,4/20/21,9:00:00 PM,110,9623,-2.102,40.181,-13.537
Estess,2553,4/20/21 21:30,4/20/21,9:30:00 PM,110,9624,-3.33,47.386,-12.656
Estess,2553,4/20/21 22:00,4/20/21,10:00:00 PM,110,9625,-4.651,50.911,-13.019
Estess,2553,4/20/21 22:30,4/20/21,10:30:00 PM,110,9626,-6.452,57.334,-13.301
Estess,2553,4/20/21 23:00,4/20/21,11:00:00 PM,110,9627,-7.738,61.803,-13.647
Estess,2553,4/20/21 23:30,4/20/21,11:30:00 PM,110,9628,-7.804,65.437,-13.052
Estess,2553,4/21/21 0:00,4/21/21,12:00:00 AM,111,9629,-8.099,70.21,-12.531
Estess,2553,4/21/21 0:30,4/21/21,12:30:00 AM,111,9630,-7.478,70.362,-11.906
Estess,2553,4/21/21 1:00,4/21/21,1:00:00 AM,111,9631,-8.099,72.989,-12.09
Estess,2553,4/21/21 1:30,4/21/21,1:30:00 AM,111,9632,-6.834,70.916,-11.193
Estess,2553,4/21/21 2:00,4/21/21,2:00:00 AM,111,9633,-6.199,68.675,-10.952
Estess,2553,4/21/21 2:30,4/21/21,2:30:00 AM,111,9634,-5.885,66.122,-11.091
Estess,2553,4/21/21 3:00,4/21/21,3:00:00 AM,111,9635,-5.948,72.074,-10.149
Estess,2553,4/21/21 3:30,4/21/21,3:30:00 AM,111,9636,-5.141,67.131,-10.199
Estess,2553,4/21/21 4:00,4/21/21,4:00:00 AM,111,9637,-4.773,66.142,-10.021
Estess,2553,4/21/21 4:30,4/21/21,4:30:00 AM,111,9638,-4.318,67.83,-9.286
Estess,2553,4/21/21 5:00,4/21/21,5:00:00 AM,111,9639,-4.106,64.982,-9.592
Estess,2553,4/21/21 5:30,4/21/21,5:30:00 AM,111,9640,-3.657,62.914,-9.549
Estess,2553,4/21/21 6:00,4/21/21,6:00:00 AM,111,9641,-3.508,63.936,-9.214
Estess,2553,4/21/21 6:30,4/21/21,6:30:00 AM,111,9642,-3.124,59.319,-9.749
Estess,2553,4/21/21 7:00,4/21/21,7:00:00 AM,111,9643,-2.276,60.559,-8.694
Estess,2553,4/21/21 7:30,4/21/21,7:30:00 AM,111,9644,-1.299,51.309,-9.802
Estess,2553,4/21/21 8:00,4/21/21,8:00:00 AM,111,9645,0.852,44.077,-9.703
Estess,2553,4/21/21 8:30,4/21/21,8:30:00 AM,111,9646,3.354,41.883,-8.07
Estess,2553,4/21/21 9:00,4/21/21,9:00:00 AM,111,9647,3.775,48.611,-5.775
Estess,2553,4/21/21 9:30,4/21/21,9:30:00 AM,111,9648,3.512,53.362,-4.823
Estess,2553,4/21/21 10:00,4/21/21,10:00:00 AM,111,9649,6.535,46.861,-3.708
Estess,2553,4/21/21 10:30,4/21/21,10:30:00 AM,111,9650,8.965,36.635,-4.767
Estess,2553,4/21/21 11:00,4/21/21,11:00:00 AM,111,9651,12.437,30.95,-3.978
Estess,2553,4/21/21 11:30,4/21/21,11:30:00 AM,111,9652,13.281,29.223,-4.029
Estess,2553,4/21/21 12:00,4/21/21,12:00:00 PM,111,9653,15.39,25.981,-3.838
Estess,2553,4/21/21 12:30,4/21/21,12:30:00 PM,111,9654,14.409,28.36,-3.466
Estess,2553,4/21/21 13:00,4/21/21,1:00:00 PM,111,9655,13.93,24.34,-5.979
Estess,2553,4/21/21 13:30,4/21/21,1:30:00 PM,111,9656,12.485,27.415,-5.588
Estess,2553,4/21/21 14:00,4/21/21,2:00:00 PM,111,9657,13.546,21.232,-8.169
Estess,2553,4/21/21 14:30,4/21/21,2:30:00 PM,111,9658,12.92,18.766,-10.363
Estess,2553,4/21/21 15:00,4/21/21,3:00:00 PM,111,9659,13.161,19.388,-9.723
Estess,2553,4/21/21 15:30,4/21/21,3:30:00 PM,111,9660,13.473,19.069,-9.691
Estess,2553,4/21/21 16:00,4/21/21,4:00:00 PM,111,9661,14.984,17.695,-9.477
Estess,2553,4/21/21 16:30,4/21/21,4:30:00 PM,111,9662,13.954,19.334,-9.107
Estess,2553,4/21/21 17:00,4/21/21,5:00:00 PM,111,9663,12.001,21.736,-9.14
Estess,2553,4/21/21 17:30,4/21/21,5:30:00 PM,111,9664,10.394,26.725,-7.729
Estess,2553,4/21/21 18:00,4/21/21,6:00:00 PM,111,9665,9.805,27.596,-7.808
Estess,2553,4/21/21 18:30,4/21/21,6:30:00 PM,111,9666,8.519,26.71,-9.347
Estess,2553,4/21/21 19:00,4/21/21,7:00:00 PM,111,9667,7.544,30.554,-8.423
Estess,2553,4/21/21 19:30,4/21/21,7:30:00 PM,111,9668,6.179,36.097,-7.447
Estess,2553,4/21/21 20:00,4/21/21,8:00:00 PM,111,9669,6,38.621,-6.725
Estess,2553,4/21/21 20:30,4/21/21,8:30:00 PM,111,9670,4.714,45.471,-5.772
Estess,2553,4/21/21 21:00,4/21/21,9:00:00 PM,111,9671,4.61,42.369,-6.78
Estess,2553,4/21/21 21:30,4/21/21,9:30:00 PM,111,9672,4.766,41.186,-7.004
Estess,2553,4/21/21 22:00,4/21/21,10:00:00 PM,111,9673,2.823,48.093,-6.79
Estess,2553,4/21/21 22:30,4/21/21,10:30:00 PM,111,9674,3.009,48.957,-6.392
Estess,2553,4/21/21 23:00,4/21/21,11:00:00 PM,111,9675,2.69,51.53,-6.035
Estess,2553,4/21/21 23:30,4/21/21,11:30:00 PM,111,9676,1.913,55.405,-5.843
Estess,2553,4/22/21 0:00,4/22/21,12:00:00 AM,112,9677,2.664,53.296,-5.632
Estess,2553,4/22/21 0:30,4/22/21,12:30:00 AM,112,9678,1.044,60.045,-5.651
Estess,2553,4/22/21 1:00,4/22/21,1:00:00 AM,112,9679,0.55,60.644,-5.996
Estess,2553,4/22/21 1:30,4/22/21,1:30:00 AM,112,9680,-0.171,62.356,-6.336
Estess,2553,4/22/21 2:00,4/22/21,2:00:00 AM,112,9681,-0.873,66.738,-6.172
Estess,2553,4/22/21 2:30,4/22/21,2:30:00 AM,112,9682,-0.563,67.071,-5.814
Estess,2553,4/22/21 3:00,4/22/21,3:00:00 AM,112,9683,-1.842,68.552,-6.778
Estess,2553,4/22/21 3:30,4/22/21,3:30:00 AM,112,9684,-2.683,72.482,-6.92
Estess,2553,4/22/21 4:00,4/22/21,4:00:00 AM,112,9685,-1.986,69.908,-6.68
Estess,2553,4/22/21 4:30,4/22/21,4:30:00 AM,112,9686,-2.45,70.491,-7.027
Estess,2553,4/22/21 5:00,4/22/21,5:00:00 AM,112,9687,-3.212,75.1,-7.012
Estess,2553,4/22/21 5:30,4/22/21,5:30:00 AM,112,9688,-4.348,76.007,-7.976
Estess,2553,4/22/21 6:00,4/22/21,6:00:00 AM,112,9689,-3.598,69.455,-8.312
Estess,2553,4/22/21 6:30,4/22/21,6:30:00 AM,112,9690,-2.276,62.38,-8.335
Estess,2553,4/22/21 7:00,4/22/21,7:00:00 AM,112,9691,-2.888,73.901,-6.888
